frame,time,left_WRIST,left_THUMB_CMC,left_THUMB_MCP,left_THUMB_IP,left_THUMB_TIP,left_INDEX_MCP,left_INDEX_PIP,left_INDEX_DIP,left_INDEX_TIP,left_MIDDLE_MCP,left_MIDDLE_PIP,left_MIDDLE_DIP,left_MIDDLE_TIP,left_RING_MCP,left_RING_PIP,left_RING_DIP,left_RING_TIP,left_PINKY_MCP,left_PINKY_PIP,left_PINKY_DIP,left_PINKY_TIP,right_WRIST,right_THUMB_CMC,right_THUMB_MCP,right_THUMB_IP,right_THUMB_TIP,right_INDEX_MCP,right_INDEX_PIP,right_INDEX_DIP,right_INDEX_TIP,right_MIDDLE_MCP,right_MIDDLE_PIP,right_MIDDLE_DIP,right_MIDDLE_TIP,right_RING_MCP,right_RING_PIP,right_RING_DIP,right_RING_TIP,right_PINKY_MCP,right_PINKY_PIP,right_PINKY_DIP,right_PINKY_TIP
3153,17:37:35,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.22151453481345573,-0.37311831556075964)","(-0.33569978404285294,-0.7363217276184871)","(-0.2810664809552184,-1.018915881803599)","(-0.17041593746630734,-1.2416300126181044)","(-0.5094036805934146,-0.849146875740354)","(-0.4918906569974648,-1.4219916370295078)","(-0.29180139786046577,-1.5675979168912855)","(-0.13999351211208463,-1.5438376512553222)","(-0.43506106910950654,-0.9004009474369145)","(-0.4193346829525636,-1.579918600292578)","(-0.17952352423972667,-1.6353147817557177)","(-0.04294158409987268,-1.5224084228411685)","(-0.26860553525565034,-0.9157009170423112)","(-0.15331304035139534,-1.5439386257364889)","(0.08053547343560627,-1.4912989398072634)","(0.17066843355918926,-1.329402349877116)","(-0.03326959429530559,-0.8966160214222204)","(0.06819095382820195,-1.383687452707631)","(0.21867622958720837,-1.326882659265226)","(0.2843388686485455,-1.164469698055945)"
3154,17:37:35,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.22293620776670134,-0.3679225931028732)","(-0.3434816315106764,-0.7162891228102214)","(-0.2991794855318951,-0.9920782109078746)","(-0.19841609245721223,-1.21401942800975)","(-0.5142963013762587,-0.8625467073666212)","(-0.47520479246965314,-1.4196867356311909)","(-0.2663847259320485,-1.561678550992195)","(-0.10197653043641787,-1.5234341527516417)","(-0.44497684098954715,-0.8955420766122401)","(-0.42975468060295535,-1.5583203241931198)","(-0.178143261343272,-1.6168459665924153)","(-0.022845326925941302,-1.4996752402563533)","(-0.2781447406422217,-0.8965448878539244)","(-0.18506992256788443,-1.5062893153938142)","(0.07247968439896717,-1.4842615942303237)","(0.18979805374662542,-1.3325900376034343)","(-0.043351353422563146,-0.8671444955977251)","(0.039563587364229345,-1.3379951226547668)","(0.20944760858368283,-1.3197578929021518)","(0.3005857674433105,-1.1784429129201504)"
3155,17:37:35,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.22875418799625702,-0.3858950254902247)","(-0.3377290014283338,-0.7646185420046675)","(-0.2839958939869534,-1.0585391865883094)","(-0.17192160522053726,-1.3047313105430427)","(-0.5161353140643178,-0.8777275904390134)","(-0.4811227223245578,-1.4887218273291198)","(-0.2567039075924114,-1.6445284764261092)","(-0.0809743473791688,-1.5891066944165444)","(-0.44119215843611315,-0.897412658331987)","(-0.4287642033719403,-1.6168390171773344)","(-0.15370091748373757,-1.6952966112777494)","(0.005414104983159384,-1.5826609090407437)","(-0.2719689837363479,-0.9009407687864783)","(-0.18658437511805354,-1.5695092011127743)","(0.09158873246945778,-1.5774448630441371)","(0.21764711885981647,-1.432311228438929)","(-0.03087995796064071,-0.8894418926623358)","(0.05242182885254801,-1.3942469517173064)","(0.23404980246631696,-1.4064312745206573)","(0.32422625611748135,-1.278089051234363)"
3156,17:37:35,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.20827595208167604,-0.389081654688043)","(-0.3136163259065478,-0.7555616328944231)","(-0.2595152782889718,-1.0367509082837472)","(-0.1549135237419779,-1.2705338216210051)","(-0.5022087350253737,-0.876155180073867)","(-0.4670313188869465,-1.4723116127495421)","(-0.25014621825062855,-1.6317267248572078)","(-0.07510690998346602,-1.5851518601532502)","(-0.4336370638017394,-0.901087618879211)","(-0.422940055386403,-1.6063071350669016)","(-0.15360123859685493,-1.6854124520922265)","(0.009673269369821772,-1.5714477559568385)","(-0.2679031836934475,-0.9053985563444792)","(-0.18108556050704736,-1.566479696967017)","(0.09786754379481136,-1.5630186121997045)","(0.22609043095401826,-1.4104243480955032)","(-0.027039143491882328,-0.8915395329953516)","(0.05563261800888137,-1.3939963099816692)","(0.23753609290514932,-1.3967308900020032)","(0.3309024154412697,-1.2573433001133365)"
3157,17:37:35,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.2235570765628619,-0.39734022441229633)","(-0.3192147519267611,-0.7795181493332499)","(-0.2538563862009701,-1.067956741576556)","(-0.13591442126253805,-1.2973616143227527)","(-0.46111788451861974,-0.9044582108831208)","(-0.40754313753196897,-1.4931080716040084)","(-0.16631853578057715,-1.6149969980473073)","(0.0026485725109208847,-1.536528295659168)","(-0.38119674698470996,-0.9244939372912485)","(-0.34186743916508805,-1.625560162743819)","(-0.06861898900883708,-1.6705371404911302)","(0.07360633955960713,-1.531292671831346)","(-0.21212580648038018,-0.9151497676367171)","(-0.09715290786203111,-1.5669105251674769)","(0.1689218792713887,-1.5371553011879422)","(0.2722959658994315,-1.3698987495736452)","(0.025024049625996813,-0.87519722337333)","(0.14471608584253184,-1.365625336673634)","(0.32648616799305447,-1.3607719710157684)","(0.40534199188664616,-1.2204376288714132)"
3158,17:37:35,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.21159270934891636,-0.3997316434504191)","(-0.31149891117490286,-0.7777086865448023)","(-0.24856041684087304,-1.0596304307107893)","(-0.13191407122808524,-1.2786911067387863)","(-0.46285764122353984,-0.9080295787436848)","(-0.39923275465857416,-1.488641420406754)","(-0.1721209546486137,-1.6113244884577254)","(-0.007337842653488536,-1.5309600583090284)","(-0.38754007860986156,-0.9218528556505438)","(-0.3301585043797987,-1.6117076580976601)","(-0.06050359051935632,-1.6569908190036409)","(0.08356075157806543,-1.520209340958489)","(-0.22166867840807944,-0.9029309737040259)","(-0.09537778970289723,-1.548586581989714)","(0.17684695362237113,-1.5272796130833386)","(0.2874927090217938,-1.365160322353813)","(0.014468975369643816,-0.8539230725857841)","(0.13328925650223725,-1.3556635492572706)","(0.32245741882830176,-1.3601495870436127)","(0.41082051521063795,-1.2278181346005985)"
3159,17:37:36,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.22546213995031206,-0.40119296209653005)","(-0.30987320703378873,-0.7957964026587315)","(-0.2306179435896317,-1.0825739355376227)","(-0.10156505967951182,-1.3126363936975571)","(-0.4218590202733029,-0.9278187074588758)","(-0.36178386987446576,-1.5592471072856906)","(-0.11461989329222848,-1.6958428141310486)","(0.06066113258362115,-1.6179182957327412)","(-0.3310880833334788,-0.9435998522014315)","(-0.2478603397348251,-1.6676026954520864)","(0.027225576830590924,-1.7170270702070078)","(0.16416761322258175,-1.5834046117796405)","(-0.16154365759868164,-0.9374885247256087)","(0.001397911988226853,-1.594650876693934)","(0.26116038207467646,-1.574082605683269)","(0.3578607771775995,-1.4154844160576612)","(0.06877549187228647,-0.9009353857096631)","(0.2243832709383772,-1.3980423711149972)","(0.4060570093298984,-1.3972311821234187)","(0.47622423975820793,-1.2610247719128318)"
3160,17:37:36,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.2223625012799841,-0.3970724518613852)","(-0.3139031347370818,-0.7770003509719267)","(-0.2500216994514445,-1.0549055163319008)","(-0.12769998261881774,-1.2809328925688794)","(-0.43654614293770844,-0.9159134757440006)","(-0.3810897356796682,-1.529394750569208)","(-0.14564409328659939,-1.66572604348769)","(0.030199186290149244,-1.6010972937786927)","(-0.34115710937053173,-0.9400062907906218)","(-0.2615443873629031,-1.640684770449928)","(-0.004671082196305566,-1.702917415760255)","(0.13763725790783074,-1.581943140601574)","(-0.17045914098565892,-0.9310370495090783)","(-0.004783154889789141,-1.5683556723678134)","(0.24407523979130402,-1.5562180528434197)","(0.3513312544571257,-1.405755323137435)","(0.06561660443299984,-0.8901568216595157)","(0.2038384511284556,-1.3839352835866117)","(0.37832878327666564,-1.3943646509860952)","(0.4587257694384752,-1.2690386273974759)"
3161,17:37:36,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.18304521969882023,-0.39830577662841526)","(-0.24818596628853382,-0.8009159346648149)","(-0.1575646113022112,-1.0956428941276597)","(0.0020531523844520092,-1.3220260267818764)","(-0.36786537350718773,-0.9582930563950439)","(-0.3452479512334702,-1.5533772022246135)","(-0.09098550085232629,-1.7156219127113619)","(0.11749748655298492,-1.6606070802738677)","(-0.2550983362601719,-0.9669151145976012)","(-0.16722272481521022,-1.6290168724236092)","(0.10474794944732736,-1.6991910307859026)","(0.25196776514033653,-1.5869015195071858)","(-0.06686865442447604,-0.946397747877689)","(0.10570374001651345,-1.5277562536362383)","(0.3556727653730652,-1.524078971295672)","(0.46371280026619033,-1.380791635502467)","(0.18153126910378542,-0.8996408277767485)","(0.3388464688020333,-1.3261775112440946)","(0.4978211297151998,-1.336939757371085)","(0.5684400680010468,-1.214749984195857)"
3162,17:37:36,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.1884168867815104,-0.37586173450564003)","(-0.2636540686392365,-0.7955201858661292)","(-0.19005984146386812,-1.109842821615969)","(-0.027090675147126618,-1.348467612465038)","(-0.39365931832510176,-0.9772635853298305)","(-0.28608618715564593,-1.537650532023421)","(-0.00629665839716191,-1.641746306295392)","(0.18191470739543147,-1.5544786245663562)","(-0.27094339098640957,-0.9625952830139911)","(-0.0803994711602163,-1.5856809327208012)","(0.20199947048470623,-1.6073567242921643)","(0.32650345469155584,-1.4729580085073313)","(-0.07604786146099851,-0.9220255125955141)","(0.15684527172608362,-1.4743938650031003)","(0.40433670391695964,-1.4398193869035858)","(0.4976194535973036,-1.2825405071406726)","(0.1728145194753097,-0.8510516173673885)","(0.3661673070319672,-1.2704629339850064)","(0.5349611856733281,-1.2471201657975162)","(0.6029913021086071,-1.1096208007129478)"
3163,17:37:36,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.17047875334729234,-0.35090591824907535)","(-0.2667002035187966,-0.7809190203293421)","(-0.21519635700906653,-1.1071236163277505)","(-0.07696578315604856,-1.3581449492952689)","(-0.4072208372673806,-0.9810734913208995)","(-0.25510377303857756,-1.570907770035317)","(0.04316527778864816,-1.6141372645620389)","(0.18072840208058263,-1.4584436566908616)","(-0.27649452018409015,-0.9610154943122248)","(-0.04727363209455989,-1.6139628175176648)","(0.25634563373707836,-1.6061335583196144)","(0.35026691114087893,-1.4414009389209226)","(-0.08124201113944492,-0.9067154386564403)","(0.18099993269747797,-1.5059550676915576)","(0.4371511464677104,-1.456954409857694)","(0.4970062027886944,-1.2906062591350163)","(0.157425057992041,-0.8138713085461989)","(0.3963805968012528,-1.272141039488018)","(0.5663001083193343,-1.2352284241311642)","(0.5981369467394105,-1.0833878205444234)"
3168,17:37:36,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.1578832917084058,-0.4598295107141654)","(-0.12005313429129219,-0.9330386704282765)","(0.05336212608754829,-1.2409276804658789)","(0.2874183064806054,-1.4085536767173577)","(-0.20671710986570024,-1.1053017432715704)","(0.04038125463821956,-1.6796495716950322)","(0.3664086345880663,-1.805380013193725)","(0.5805129391660269,-1.7579328421896832)","(-0.043756148779696115,-0.9990422410709013)","(0.3709864831488396,-1.570136574422724)","(0.6740804751785153,-1.6105543714072177)","(0.8144854890887516,-1.5021244009882457)","(0.16878738068625546,-0.8394675782814192)","(0.587015514797675,-1.38103471484106)","(0.8217144971342544,-1.3920930664753293)","(0.9040039369335358,-1.276067193044235)","(0.4040786433332531,-0.6453298645573231)","(0.715826059161189,-1.078394559132059)","(0.8820025014686814,-1.1419543297112622)","(0.9345072312973385,-1.095174117839387)"
3169,17:37:36,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.14962754450527135,-0.45409690388666185)","(-0.11324401045867648,-0.9245242149787262)","(0.0690280130239072,-1.2468827588922582)","(0.3018845911741334,-1.4510218962768007)","(-0.1621585811946493,-1.109804973996291)","(0.12884133367180198,-1.7476061419112983)","(0.4702883342501962,-1.8387725626903224)","(0.672386296391244,-1.7468016846403764)","(0.016408565971805688,-0.9998653704188124)","(0.43612114155700926,-1.6082250608928699)","(0.7198691292101781,-1.6256784663223005)","(0.8211759588155241,-1.5202847625714595)","(0.2465157650080414,-0.837022711532364)","(0.6601387423015536,-1.3914091244893232)","(0.8682898621518861,-1.3877016093723995)","(0.9200681600362979,-1.2766567252333731)","(0.49181491719242393,-0.6421849699785257)","(0.8053320962138406,-1.0752619406755928)","(0.9410599460174129,-1.1247013814554019)","(0.9666789320210868,-1.0731324284340573)"
3170,17:37:36,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.13977938494226078,-0.44935874915869)","(-0.10191841036363632,-0.9079890552447328)","(0.08357660487719602,-1.2143405897894757)","(0.32641692195586797,-1.4054832483931257)","(-0.15102095717540198,-1.1026797738390584)","(0.14693309073088032,-1.6968698527419264)","(0.4697571906189944,-1.7941547832350335)","(0.6730979991408057,-1.7215915849764665)","(0.02056224646669335,-0.9997885746597843)","(0.4299416859936789,-1.5701580908204247)","(0.7023791723508159,-1.583414682393606)","(0.8113445853896042,-1.4784416836944345)","(0.24122960817537628,-0.8422552191838483)","(0.631810910986897,-1.3762219156713338)","(0.8397774567496888,-1.3685850214074429)","(0.9027956864749659,-1.2568592399559688)","(0.4798322873191946,-0.6531845608345731)","(0.7635154591814205,-1.0818752072632092)","(0.8976178029642962,-1.1299896009788264)","(0.9338237904768936,-1.0818269368071167)"
3171,17:37:36,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.12451392053787269,-0.4760356842192345)","(-0.07979935617878448,-0.9023246532516783)","(0.10805965494349756,-1.170803637102952)","(0.34299723269828414,-1.3293930272542749)","(-0.09133739357707239,-1.1116234466396604)","(0.2575499620249017,-1.6691304480705906)","(0.5466012364318987,-1.6858945235255505)","(0.6865745605614284,-1.5546602233980955)","(0.08431383172018873,-0.9964392494179762)","(0.5238437681197206,-1.540115427679577)","(0.7673656456988334,-1.5036453483619097)","(0.8282088800695272,-1.3697984509620549)","(0.3016145402354117,-0.8357346929956126)","(0.7037744906510579,-1.3613150110573355)","(0.8843988209449493,-1.3259605364418443)","(0.9062351742924014,-1.1908216198567734)","(0.5291448787330415,-0.6450234067274562)","(0.8164406844317539,-1.0819778603769765)","(0.9171911884986922,-1.1195711360036718)","(0.9089734548337978,-1.0615857198568712)"
3172,17:37:36,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.11770856087230298,-0.47125489101476586)","(-0.07146077621562835,-0.901987323173839)","(0.12479878578306117,-1.1712291704356286)","(0.37578385372620443,-1.327048082936511)","(-0.08540244421855968,-1.1138508419894555)","(0.2840244477928248,-1.6682500214313345)","(0.5535955867831793,-1.659833324849216)","(0.6602836900181758,-1.5176764542742378)","(0.0920003628899882,-0.995758973461003)","(0.5698699694753644,-1.5065444603927236)","(0.7894859218889082,-1.4314438323766907)","(0.8134042229598457,-1.293733668967852)","(0.30952286579686855,-0.8262769314652046)","(0.7452030119135051,-1.323964824788132)","(0.9066224214610181,-1.2560305515136811)","(0.8988020752203557,-1.1160789083715765)","(0.5338907697458566,-0.6271071556320094)","(0.8515943296492886,-1.0576503507830337)","(0.9527247135521176,-1.0740229772092824)","(0.933698539578142,-1.0130846728645695)"
3173,17:37:36,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.06377775940270076,-0.45491247455200035)","(0.012790711399839026,-0.8605599132440548)","(0.2253419552020832,-1.0893063669978558)","(0.4719540407753072,-1.1905906010628262)","(0.03397305787312257,-1.1063452905121958)","(0.4603716218752949,-1.5257738819647306)","(0.7084548920403582,-1.5303284185186135)","(0.7996062905238607,-1.4322430113075015)","(0.2003191780979317,-0.9797306909994037)","(0.6820944445973913,-1.3834233293586746)","(0.8585000939549341,-1.3071526803666664)","(0.8507810857637628,-1.1698244238016358)","(0.39292968903978004,-0.7986291776084435)","(0.8379039692707448,-1.153733428503687)","(0.9303551209644071,-1.0482696927573554)","(0.8681043877430201,-0.909260328588201)","(0.5829036956357723,-0.582031027174743)","(0.9280290774719677,-0.8710581320652953)","(0.9802903707984391,-0.8168066490859618)","(0.9245531108777535,-0.7120816079460761)"
3174,17:37:36,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.048602751872225916,-0.4642045214406494)","(0.05667786563432843,-0.8722530088974041)","(0.297589793322068,-1.0907758905798288)","(0.5636100000449323,-1.194723913116255)","(0.05990664779421882,-1.1195236558601773)","(0.5508843731479627,-1.49705148395589)","(0.8069695415981,-1.46723338475905)","(0.8862013899396289,-1.3506013789184703)","(0.20310188493804562,-0.9791576095474175)","(0.7492487145212101,-1.3245203242713737)","(0.9134826222898078,-1.2145622890615595)","(0.8808569728929992,-1.0794092953158425)","(0.3820322377265691,-0.7821926566597425)","(0.889099128931905,-1.1031356153466578)","(0.9906004734139778,-0.9834494730879718)","(0.9220471652438885,-0.8422731313610549)","(0.562095857726346,-0.5538655163022561)","(0.9618107136116597,-0.8037558493917863)","(1.0548953732894273,-0.7540204151902286)","(1.0213301695737926,-0.6754463250577086)"
3175,17:37:36,"(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(-1.0,-1.0)","(0.0,0.0)","(-0.05246168211498846,-0.4614128779618155)","(0.04967474404632347,-0.8746548218751062)","(0.288816761523386,-1.1020277680042567)","(0.5528584250008455,-1.2116805211479533)","(0.0644694309117717,-1.11063400797985)","(0.5483974298255143,-1.4841375773551824)","(0.8041441048219651,-1.4615910826314542)","(0.8860099962184281,-1.3443439824464416)","(0.2173257620909523,-0.9760991307913284)","(0.7446769554427861,-1.318913823723628)","(0.9294014617099432,-1.2299713117163615)","(0.9259155396838696,-1.0993820711044924)","(0.40040936089711976,-0.7844205392107794)","(0.8914067585345719,-1.0939777317264796)","(1.0115813276076,-0.9934739256147381)","(0.9668520371298522,-0.8606580943377296)","(0.5822981517598306,-0.5594624263775745)","(0.9688850575425589,-0.7986527476240515)","(1.0703442837993353,-0.7591026157168993)","(1.04805256778095,-0.6847222694889784)"
